Reaction ID;Note;Reference;DOI
HADPCOADH3;;Escherichia coli and Pseudomonas putida#Teufel R, Mascaraque V, Ismail W, Voss M, Perera J, Eisenreich W, Haehnel W, Fuchs G.#2010#Bacterial phenylalanine and phenylacetate catabolic pathway revealed.#Proc Natl Acad Sci U S A.#107#107-132#;10.1073/pnas.1005399107
HBADAS;Aerobic adenosylcobalamin biosynthetic pathway, BiGG database reaction name : R05224;;
HBCOA3E;;;
HBCO_nadp;;;
HBZOPT;;;
HCO3E;;;
HCSUCT;;;
HCYSMT;;;
HDXSQLS;;;
HEMEAS;;;
HEMEOS;;;
HEP7PHOK;;;
HEPTT;;;
HERCOX;;;
HEX1;;Mahr,K., G.P.van Wezel, C.Svensson, U.Krengel, M.J.Bibb, and F.Titgemeyer.#2000#Glucose kinase of Streptomyces coelicolor A3(2): large-scale purification and biochemical analysis#Antonie Van Leeuwenhoek#78#253-261##Imriskova I, Arreguín-Espinosa R, Guzmán S, Rodriguez-Sanoja R, Langley E, Sanchez S.#2005#Biochemical characterization of the glucose kinase from Streptomyces coelicolor compared to Streptomyces peucetius var. caesius.#Res. Microbiol.#156#361-366#;10.1023/A:1010234916745, 10.1016/j.resmic.2004.11.001
HEX4;Required for growth using D-mannose as a carbon source;;
HEX7;;;
HEXHYD;;;
HEXTT;;;
HGNTOR;;;
HIBD;;;
HISNH4L;;;
HISTD;;Limauro D, Avitabile A, Puglia AM, Bruni CB.#1992#Further characterization of the histidine gene cluster of Streptomyces coelicolor A3(2): nucleotide sequence and transcriptional analysis of hisD.#Res Microbiol.#143#683-693#;10.1016/0923-2508(92)90063-T
HISTDa;;;
HISTDb;;;
HISTP;;;
HISTRS;;;
HKYNH;;Zummo FP, Marineo S, Pace A, Civiletti F, Giardina A, Puglia AM.#2012#Tryptophan catabolism via kynurenine production in Streptomyces coelicolor: identification of three genes coding for the enzymes of tryptophan to anthranilate pathway.#Appl Microbiol Biotechnol.#94#719-728#;10.1007/s00253-011-3833-y
HMBS;;;
HMGL;;;
HMMSHALDs;;;
HMPK1;;;
HMPK2;;;
HMPK3;;;
HMPK4;;;
HMSD;;;
HOPNTAL3;;;
HOXPR2;;;
HPCOR;;;
HPHL;;;
HPPK2;;;
HPROb;;Barona-Gómez F, Hodgson DA.#2010#Multicopy proC in Streptomyces coelicolor A3(2) elicits a transient production of prodiginines, while proC deletion does not yield a proline auxotroph.#J Mol Microbiol Biotechnol.#19#152-158#;10.1159/000321502
HPYRI;;;
HPYRRx;;;
HPYRRy;;;
HSDxi;;;
HSDy;;;
HSK;;;
HSST;Required for growth (L-methionine biosynthesis);;
HSTPT;;;
HURH;;;
HXAND;;;
HXPRT;;;
I3PYRMO;;;
IACGAMS2;;Park JH, Cha CJ, Roe JH.#2006#Identification of genes for mycothiol biosynthesis in Streptomyces coelicolor A3(2).#J Microbiol.#44#121-125;PMID: 16554727
IBCOAQ9R;;;
IBCOATA;;Singh R, Mo S, Florova G, Reynolds KA.#2012#Streptomyces coelicolor RedP and FabH enzymes, initiating undecylprodiginine and fatty acid biosynthesis, exhibit distinct acyl-CoA and malonyl-acyl carrier protein substrate specificities.#FEMS Microbiol Lett.#328#32-38#;10.1111/j.1574-6968.2011.02474.x
IBTMr;;;
ICDHyr;;Streptomyces lividans#Zhang B, Wang B, Wang P, Cao Z, Huang E, Hao J, Dean AM, Zhu G.#2009#Enzymatic characterization of a monomeric isocitrate dehydrogenase from Streptomyces lividans TK54.#Biochimie.#91#1405-1410#;10.1016/j.biochi.2009.07.011
ICHORS;;;
ICL;;;
ICYSDS;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
IDOND;;;
IDOND2;;;
IDPS2;;;
IG3PS;;;
IGAMD;;Park JH, Cha CJ, Roe JH.#2006#Identification of genes for mycothiol biosynthesis in Streptomyces coelicolor A3(2).#J Microbiol.#44#121-125;PMID: 16554727
IGPDH;;Limauro D, Avitabile A, Cappellano C, Puglia AM, Bruni CB.#1990#Cloning and characterization of the histidine biosynthetic gene cluster of Streptomyces coelicolor A3(2).#Gene.#90#31-41#;10.1016/0378-1119(90)90436-U
IGPS;;;
ILEDHr;;;
ILETA;;;
ILETRS;;;
IMPC;;;
IMPD;;;
INS2D;;;
INSDH;;;
INSH;;;
IPAXYL;;;
IPDDI;;;
IPDPS;;;
IPMD;;;
IPPMIa;;;
IPPMIb;;;
IPPS;;;
ITPOCL;;;
IVCOATA;;Li Y, Florova G, Reynolds KA.#2005#Alteration of the fatty acid profile of Streptomyces coelicolor by replacement of the initiation enzyme 3-ketoacyl acyl carrier protein synthase III (FabH).#J Bacteriol.#187#3795-3799#;10.1128/JB.187.11.3795-3799.2005
IZPN;;;
KARA1;;;
KARA1i;;;
KARA2;;;
KARI;;;
KARI_23dhmb;;;
KARI_23dhmp;;;
KARI_3hmoa;;;
KAS14;;;
KAS15;;Singh R, Mo S, Florova G, Reynolds KA.#2012#Streptomyces coelicolor RedP and FabH enzymes, initiating undecylprodiginine and fatty acid biosynthesis, exhibit distinct acyl-CoA and malonyl-acyl carrier protein substrate specificities.#FEMS Microbiol Lett.#328#32-38#;10.1111/j.1574-6968.2011.02474.x
KHK;;;
KHK2;;;
KYN;;Zummo FP, Marineo S, Pace A, Civiletti F, Giardina A, Puglia AM.#2012#Tryptophan catabolism via kynurenine production in Streptomyces coelicolor: identification of three genes coding for the enzymes of tryptophan to anthranilate pathway.#Appl Microbiol Biotechnol.#94#719-728#;10.1007/s00253-011-3833-y
LACDHCYT;;;
LACZ;;;
LADGMDH;;;
LALDD2;;;
LAURAT;;;
LCADi;;;
LCYB;;;
LCYG;;;
LDH_D;;Hong,H.J., M.I.Hutchings, J.M.Neu, G.D.Wright, M.S.Paget, and M.J.Buttner.#2004#Characterization of an inducible vancomycin resistance system in Streptomyces coelicolor reveals a novel gene (vanK) required for drug resistance#Mol. Microbiol.#52#1107-1121#;10.1111/j.1365-2958.2004.04032.x
LEUTA;;;
LEUTRS;;;
LFORKYNHYD;;Zummo FP, Marineo S, Pace A, Civiletti F, Giardina A, Puglia AM.#2012#Tryptophan catabolism via kynurenine production in Streptomyces coelicolor: identification of three genes coding for the enzymes of tryptophan to anthranilate pathway.#Appl Microbiol Biotechnol.#94#719-728#;10.1007/s00253-011-3833-y
LGALACD;;;
LHISTMT;;;
LIPAMPL;;;
LIPATPT;;;
LIPOCT;;;
LIPOS;;;
LLEUDr;;;
LLYXDH;;;
LPFPLT;;;
LPPGS;;;
LTHRK;;;
LYS6MO;;;
LYSDC;;Streptomyces lividans#Madduri K, Stuttard C, Vining LC.#1989#Lysine catabolism in Streptomyces spp. is primarily through cadaverine: beta-lactam producers also make alpha-aminoadipate.#J Bacteriol.#171#299-302#;10.1128/jb.171.1.299-302.1989
LYSTRS;;;
LYXE;;;
LYXI;;;
LYXID;;;
L_LACD4;;;
MACACI;Required for growth using L-tyrosine as a carbon source;;
MACCOAT;;;
MACPAL;;;
MACPD;;;
MAHYD;;;
MALACPMT;Required for growth (biotin biosynthesis);;
MALCOAMT;;;
MALEI;;;
MALPYRISO;;;
MALS;;Loke P, Goh LL, Seng Soh B, Yeow P, Sim TS.#2002#Purification and characterization of recombinant malate synthase enzymes from Streptomyces coelicolor A3(2) and S. clavuligerus NRRL3585.#J Ind Microbiol Biotechnol.#28#239-243#;10.1038/sj/jim/7000240
MALT;;;
MALTATr;;;
MALTHIK;;;
MAN1PPP;;;
MAN1PT;;;
MAN6PI;;Rajesh T, Song E, Kim JN, Lee BR, Kim EJ, Park SH, Kim YG, Yoo D, Park HY, Choi YH, Kim BG, Yang YH.#2012#Inactivation of phosphomannose isomerase gene abolishes sporulation and antibiotic production in Streptomyces coelicolor.#Appl Microbiol Biotechnol.#93#1685-1693#;10.1007/s00253-011-3581-z
MANISOs;;;
MBCOA2;;;
MBCOA3;;;
MBCOAi;;;
MCCC;;;
MCOALY;;;
MCOATA;;Keatinge-Clay AT, Shelat AA, Savage DF, Tsai SC, Miercke LJ, O'Connell JD 3rd, Khosla C, Stroud RM.#2003#Catalysis, specificity, and ACP docking site of Streptomyces coelicolor malonyl-CoA:ACP transacylase.#Structure.#11#147-154##Revill WP, Bibb MJ, Hopwood DA.#1996#Relationships between fatty acid and polyketide synthases from Streptomyces coelicolor A3(2): characterization of the fatty acid synthase acyl carrier protein.#J Bacteriol.#178#5660-5667#;10.1016/S0969-2126(03)00004-2, 10.1128/jb.178.19.5660-5667.1996
MCPST;;;
MCPST2;;;
MCSNAH;;;
MCTP1A;;Bennett JA, Yarnall J, Cadwallader AB, Kuennen R, Bidey P, Stadelmaier B, McCormick JR.#2009#Medium-dependent phenotypes of Streptomyces coelicolor with mutations in ftsI or ftsW.#J Bacteriol.#191#661-664#;10.1128/JB.01048-08
MCTP1B;;;
MCTP2A;;Bennett JA, Yarnall J, Cadwallader AB, Kuennen R, Bidey P, Stadelmaier B, McCormick JR.#2009#Medium-dependent phenotypes of Streptomyces coelicolor with mutations in ftsI or ftsW.#J Bacteriol.#191#661-664#;10.1128/JB.01048-08
MDDCP1;;;
MDDCP2;;;
MDDCP3;;;
MDDCP4;;;
MDDCP5;;;
MDDEP1;;;
MDDEP2;;;
MDDEP3;;;
MDDEP4;;;
MDH;;Streptomyces avermitilis#Wang ZD, Wang BJ, Ge YD, Pan W, Wang J, Xu L, Liu AM, Zhu GP.#2011#Expression and identification of a thermostable malate dehydrogenase from multicellular prokaryote Streptomyces avermitilis MA-4680.#Mol Biol Rep.#38#1926-1936#;10.1007/s11033-010-0273-1
ME1;;Rodriguez E, Navone L, Casati P, Gramajo H.#2012#Impact of malic enzymes on antibiotic and triacylglycerol production in Streptomyces coelicolor#Appl. Environ. Microbiol.#78#4571-4579#;10.1128/AEM.00838-12
ME2;;Rodriguez E, Navone L, Casati P, Gramajo H.#2012#Impact of malic enzymes on antibiotic and triacylglycerol production in Streptomyces coelicolor#Appl. Environ. Microbiol.#78#4571-4579#;10.1128/AEM.00838-12
MECDPDH2;;;
MECDPDH5_2;;;
MECDPS;;;
MELTGH;;;
MEPCT;;;
METAT;;Okamoto S, Lezhava A, Hosaka T, Okamoto-Hosoya Y, Ochi K.#2003#Enhanced expression of S-adenosylmethionine synthetase causes overproduction of actinorhodin in Streptomyces coelicolor A3(2).#J Bacteriol.#185#601-609#;10.1128/JB.185.2.601-609.2003
METB1;;;
METOX1s;Spontaneous reaction;;
METOX2s;Spontaneous reaction;;
METS;;;
METSOXR1;;;
METSOXR2;;;
METTRS;;;
MGCH;Required for growth using L-leucine as a carbon source;;
MGLYXOX;;;
MGSDGS;;;
MHPGLUT;;;
MI1PP;;;
MI1PS;;;
MI1PS2;;;
MI3PP;;;
MLTG1;;;
MLTG1e;;;
MLTG2;;;
MLTG2e;;;
MLTG3;;;
MLTG3e;;;
MLTG4;;;
MLTG4e;;;
MLTG5;;;
MLTG5e;;;
MLTP1;;;
MLTP2;;;
MLTP3;;;
MMCOAL;;;
MME;;;
MMM;;;
MMSAD1;;;
MMSAD3;;Zhang YX, Tang L, Hutchinson CR.#1996#Cloning and characterization of a gene (msdA) encoding methylmalonic acid semialdehyde dehydrogenase from Streptomyces coelicolor.#J Bacteriol.#178#490-495#;10.1128/jb.178.2.490-495.1996
MMSAD5;;Zhang YX, Tang L, Hutchinson CR.#1996#Cloning and characterization of a gene (msdA) encoding methylmalonic acid semialdehyde dehydrogenase from Streptomyces coelicolor.#J Bacteriol.#178#490-495#;10.1128/jb.178.2.490-495.1996
MMSYNA;;G. L. Challis, Exploitation of the Streptomyces coelicolor A3(2) genome sequence for discovery of new natural products and biosynthetic pathways, Journal of Industrial Microbiology & Biotechnology 41 (2) (2014) 219–232.;10.1007/s10295-013-1383-2
MMSYNB;;G. L. Challis, Exploitation of the Streptomyces coelicolor A3(2) genome sequence for discovery of new natural products and biosynthetic pathways, Journal of Industrial Microbiology & Biotechnology 41 (2) (2014) 219–232.;10.1007/s10295-013-1383-2
MMTSAO;;;
MMYSYN1;;G. L. Challis, Exploitation of the Streptomyces coelicolor A3(2) genome sequence for discovery of new natural products and biosynthetic pathways, Journal of Industrial Microbiology & Biotechnology 41 (2) (2014) 219–232.;10.1007/s10295-013-1383-2
MMYSYN2;;G. L. Challis, Exploitation of the Streptomyces coelicolor A3(2) genome sequence for discovery of new natural products and biosynthetic pathways, Journal of Industrial Microbiology & Biotechnology 41 (2) (2014) 219–232.;10.1007/s10295-013-1383-2
MMYSYN3;;G. L. Challis, Exploitation of the Streptomyces coelicolor A3(2) genome sequence for discovery of new natural products and biosynthetic pathways, Journal of Industrial Microbiology & Biotechnology 41 (2) (2014) 219–232.;10.1007/s10295-013-1383-2
MNLDH2;;;
MNNH;;;
MOADSUx;;;
MOCOS;;;
MOGDS;;;
MOHMT;;;
MPAHYD;;;
MPL;;;
MPML;;;
MPTAT;;;
MPTG;;;
MPTG2;;;
MPTS;;;
MPTSS;;;
MSHS;;Park JH, Cha CJ, Roe JH.#2006#Identification of genes for mycothiol biosynthesis in Streptomyces coelicolor A3(2).#J Microbiol.#44#121-125;PMID: 16554727
MSUCOADH;;;
MTAM_nh4;;;
MTAN;;;
MTAP;;;
MTBUTEMO;;;
MTFHSs;;;
MTHFC;;;
MTHFD;;;
MTHFR2;;;
MTHFR3_1;;;
MTI;;;
MTRI;;;
MUCCY;;;
MYCARSL;;;
MYCFORM;;;
MYCTR;To reduce oxidized mycothiol;;
NAACPHYD;;;
NABTNO;;;
NADDP;;;
NADH10b;;;
NADH2r;;;
NADH9;;;
NADHXDH;;;
NADHXE;;;
NADHXSs__R;;;
NADHXSs__S;;;
NADK;;;
NADPHQR4;;;
NADPHXD;;;
NADPHXE;;;
NADS1;;;
NADS2;;;
NADTRHD;;;
NAMNPP;;;
NCTPPRT;;;
NDPK1;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK2;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK3;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK4;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK5;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK6;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK7;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK8;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NDPK9;;Brodbeck M, Rohling A, Wohlleben W, Thompson CJ, Süsstrunk U.#1996#Nucleoside-diphosphate kinase from Streptomyces coelicolor.#Eur J Biochem.#239#208-213#;10.1111/j.1432-1033.1996.0208u.x
NHHAAH;;;
NICMO;;;
NMNAT;;;
NMNDA;;;
NMNHYD;;;
NNAM;;;
NNATr;;;
NNDMBRT;;;
NNDPR;;;
NODOx;;;
NODOy;;;
NOR_syn;;;
NP1;;;
NPHS;;;
NSHDDS;;;
NT5C;;;
NTD10e;;;
NTD11e;;;
NTD12e;;;
NTD1e;;;
NTD2e;;;
NTD3e;;;
NTD4e;;;
NTD5e;;;
NTD6e;;;
NTD7e;;;
NTD8e;;;
NTD9e;;;
NTP1;;;
NTP10;;;
NTP3;;;
NTP5;;;
NTPP1;;;
NTPP10;;;
NTPP11;;;
NTPP2;;;
NTPP3;;;
NTPP4;;;
NTPP5;;;
NTPP6;;;
NTPP7;;;
NTPP8;;;
NTPP9;;;
NTPTP1;;;
NTPTP2;;;
NTRIR2x;;Fischer M, Schmidt C, Falke D, Sawers RG.#2012#Terminal reduction reactions of nitrate and sulfate assimilation in Streptomyces coelicolor A3(2): identification of genes encoding nitrite and sulfite reductases.#Res Microbiol.#163#340-348#;10.1016/j.resmic.2012.05.004
NTRIR2y;;;
O426ISO;;;
O4OXOCYR;;;
OAADC;;;
OCDOR;;;
OCOAT1;;;
OCT;;;
OCTNLL;;;
OCTSYN;;;
OCTTT;;;
OGMEACPD;Required for growth (biotin biosynthesis);;
OGMEACPR;;;
OGMEACPS2;;;
OHCUS;;;
OHPBAT;;;
OIVD1r;;;
OIVD2;;Stirrett K, Denoya C, Westpheling J.#2009#Branched-chain amino acid catabolism provides precursors for the Type II polyketide antibiotic, actinorhodin, via pathways that are nutrient dependent.#J Ind Microbiol Biotechnol.#36#129-137#;10.1007/s10295-008-0480-0
OIVD3;;Stirrett K, Denoya C, Westpheling J.#2009#Branched-chain amino acid catabolism provides precursors for the Type II polyketide antibiotic, actinorhodin, via pathways that are nutrient dependent.#J Ind Microbiol Biotechnol.#36#129-137#;10.1007/s10295-008-0480-0
OMCDC;Spontaneous reaction;;
OMPDC;;;
ONTROOXR;;;
OP4ENH3;;;
OPHBDC;;;
OPMEACPD;Required for growth (biotin biosynthesis);;
OPMEACPR;;;
OPMEACPS;;;
ORNDC;;;
ORNHYDXx;;;
ORNHYDXy;;;
ORNTA;;;
ORNTAC;;Hindle Z, Callis R, Dowden S, Rudd BA, Baumberg S.#1994#Cloning and expression in Escherichia coli of a Streptomyces coelicolor A3(2) argCJB gene cluster.#Microbiology.#140#311-320#;10.1099/13500872-140-2-311
ORPT;;;
OXBPTA;;;
OXCDC;;;
OXDHCOAT;;Escherichia coli and Pseudomonas putida#Teufel R, Mascaraque V, Ismail W, Voss M, Perera J, Eisenreich W, Haehnel W, Fuchs G.#2010#Bacterial phenylalanine and phenylacetate catabolic pathway revealed.#Proc Natl Acad Sci U S A.#107#107-132#;10.1073/pnas.1005399107
OXOAEL;;;
OXPTNDH;Required for growth using L-lysine as a carbon source;;
P2OLDH;;;
P4CADH;;;
P5CD;;Smith DD, Wood NJ, Hodgson DA.#1995#Interaction between primary and secondary metabolism in Streptomyces coelicolor A3(2): role of pyrroline-5-carboxylate dehydrogenase.#Microbiology.#141#1739-1744#;10.1099/13500872-141-7-1739
P5CR;;Barona-Gómez F, Hodgson DA.#2010#Multicopy proC in Streptomyces coelicolor A3(2) elicits a transient production of prodiginines, while proC deletion does not yield a proline auxotroph.#J Mol Microbiol Biotechnol.#19#152-158#;10.1159/000321502
PAAT;;;
PACCOAE;;Escherichia coli and Pseudomonas putida#Teufel R, Mascaraque V, Ismail W, Voss M, Perera J, Eisenreich W, Haehnel W, Fuchs G.#2010#Bacterial phenylalanine and phenylacetate catabolic pathway revealed.#Proc Natl Acad Sci U S A.#107#107-132#;10.1073/pnas.1005399107
PACCOAL;;Escherichia coli and Pseudomonas putida#Teufel R, Mascaraque V, Ismail W, Voss M, Perera J, Eisenreich W, Haehnel W, Fuchs G.#2010#Bacterial phenylalanine and phenylacetate catabolic pathway revealed.#Proc Natl Acad Sci U S A.#107#107-132#;10.1073/pnas.1005399107
PACPTc;;;
PANTS;;;
PAPA120;Required for growth (triacylglycerol biosynthesis);;
PAPA140;Required for growth (triacylglycerol biosynthesis);;
PAPA141;Required for growth (triacylglycerol biosynthesis);;
PAPA150;Required for growth (triacylglycerol biosynthesis);;
PAPA160;Required for growth (triacylglycerol biosynthesis);;
PAPA161;Required for growth (triacylglycerol biosynthesis);;
PAPA170;Required for growth (triacylglycerol biosynthesis);;
PAPA180;Required for growth (triacylglycerol biosynthesis);;
PAPA181;Required for growth (triacylglycerol biosynthesis);;
PAPAai150;Required for growth (triacylglycerol biosynthesis);;
PAPAai170;Required for growth (triacylglycerol biosynthesis);;
PAPAi140;Required for growth (triacylglycerol biosynthesis);;
PAPAi150;Required for growth (triacylglycerol biosynthesis);;
PAPAi160;Required for growth (triacylglycerol biosynthesis);;
PAPAi170;Required for growth (triacylglycerol biosynthesis);;
PAPAi180;Required for growth (triacylglycerol biosynthesis);;
PAPPT3;;;
PAPSR;;;
PAPSR3;Assumed that mycothiol do the same biological roles as glutathione;;
PC;;;
PC11M;Aerobic adenosylcobalamin biosynthetic pathway;;
PC17M;Aerobic adenosylcobalamin biosynthetic pathway;;
PC20M;Aerobic adenosylcobalamin biosynthetic pathway;;
PC3BS;Required for growth (adenosylcobalamin biosynthesis), Aerobic adenosylcobalamin biosynthetic pathway, BiGG database reaction name : R05217;;
PC6AR;Aerobic adenosylcobalamin biosynthetic pathway;;
PC6AS;Aerobic adenosylcobalamin biosynthetic pathway, BiGG database reaction name : R05219;;
PC6YM;Aerobic adenosylcobalamin biosynthetic pathway;;
PC8XM;Aerobic adenosylcobalamin biosynthetic pathway;;
PCADYOX;;;
PCFO;;;
PCOATA;;Li Y, Florova G, Reynolds KA.#2005#Alteration of the fatty acid profile of Streptomyces coelicolor by replacement of the initiation enzyme 3-ketoacyl acyl carrier protein synthase III (FabH).#J Bacteriol.#187#3795-3799#;10.1128/JB.187.11.3795-3799.2005
PCPSredO;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;
PCPpdsredO;;;
PDE1;;;
PDE4;;;
PDH;;;
PDH3;;;
PDH4;;;
PDHe3hr;;;
PDX5POi;;;
PEAMNO;Required for growth using L-phenylalanine as a nitrogen source;;
PENAM;;;
PEPCK;;Corynebacterium glutamicum#Petersen S, Mack C, de Graaf AA, Riedel C, Eikmanns BJ, Sahm H.#2001#Metabolic consequences of altered phosphoenolpyruvate carboxykinase activity in Corynebacterium glutamicum reveal anaplerotic regulation mechanisms in vivo.#Metab Eng.#3#344-361##Bacillus subtilis#Zamboni N, Maaheimo H, Szyperski T, Hohmann HP, Sauer U.#2004#The phosphoenolpyruvate carboxykinase also catalyzes C3 carboxylation at the interface of glycolysis and the TCA cycle of Bacillus subtilis.#Metab Eng.#6#277-284#;
PFK;;Alves,A.M., G.J.Euverink, M.J.Bibb, and L.Dijkhuizen.#1997#Identification of ATP-dependent phosphofructokinase as a regulatory step in the glycolytic pathway of the actinomycete Streptomyces coelicolor A3(2)#Appl. Environ. Microbiol.#63#956-961##Borodina I, Siebring J, Zhang J, Smith CP, van Keulen G, Dijkhuizen L, Nielsen J.#2008#Antibiotic overproduction in Streptomyces coelicolor A3 2 mediated by phosphofructokinase deletion.#J. Biol. Chem.#283#25186-25199#;
PFK_2;;;
PFK_3;;;
PGAMT;;;
PGCD;;;
PGI;;;
PGIA;;;
PGK;;;
PGL;;;
PGLYCP;;;
PGM;;White,P.J., J.Nairn, N.C.Price, H.G.Nimmo, J.R.Coggins, and I.S.Hunter.#1992#Phosphoglycerate mutase from Streptomyces coelicolor A3(2): purification and characterization of the enzyme and cloning and sequence analysis of the gene.#J. Bacteriol.#174#434-440#;
PGMT;;Ryu YG, Butler MJ, Chater KF, Lee KJ.#2006#Engineering of primary carbohydrate metabolism for increased production of actinorhodin in Streptomyces coelicolor#Appl. Environ. Microbiol.#72#7132-7139#;
PGSA120;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA140;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA141;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA160;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA161;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA180;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSA181;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSAai150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSAai170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSAi140;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSAi150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSAi160;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
