Rxn,Rxn Name,Rxn KEGG ID,Reversibility in model,dG0_prime,delta_dG0_prime,dGm_prime,delta_dGm_prime
ORNTAC,ornithine transacetylase,R02282,reversible,3.112243110579982,2.9601378257038853,3.112243110579982,2.9601378257038853
ORPT,orotate phosphoribosyltransferase,R01870,reversible,-14.411279051013253,1.7904408303656318,-14.411279051013253,1.7904408303656318
OXBPTA,phosphate acetyltransferase,R00993,forward,-123.77726352229615,15.228988151882643,-123.77726352229615,15.228988151882643
OXCDC,Oxalyl-CoA decarboxylase,R01908,forward,-27.469514107946907,9.317355122579954,-44.58435164266794,9.317355122579954
OXOAEL,3-oxoadipate enol-lactone hydrolase,R02991,forward,11.486472823792042,3.925804093757438,11.486472823792042,3.925804093757438
OXPTNDH,glutarate-semialdehyde:NAD+ oxidoreductase,R02401,reversible,-38.21981001295242,1.0588997252238437,-38.21981001295242,1.0588997252238437
P5CD,1-pyrroline-5-carboxylate dehydrogenase,R00707,forward,-212.79371117114349,7.385039892543571,-212.79371117114349,7.385039892543571
P5CR,pyrroline-5-carboxylate reductase,R01251,forward,-52.04241282215375,7.44775462711418,-52.04241282215375,7.44775462711418
PAAT,polyamine aminotransferase;putrescine aminotransferase,R08714,reversible,2.4527719239877683,1.3120677918372365,2.4527719239877683,1.3120677918372365
PACCOAL,phenylacetate-CoA ligase,R02539,forward,-11.112010033073375,8.921524589716174,-11.112010033073375,8.921524589716174
PACPTc,acetyl-CoA synthetase,R00926,forward,-1173.2561274370896,100000.00030894732,-1173.2561274370896,100000.00030894732
PANTS,pantothenate synthase,R02473,forward,-41.371037416216126,1.9048702321770872,-41.371037416216126,1.9048702321770872
PAPPT3,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",R05630,forward,2.661371271824237,8.699091087482161,2.661371271824237,8.699091087482161
PAPSR,phosphoadenylyl-sulfate reductase (thioredoxin),R02021,forward,-34.14647375650611,9.830501631051156,-51.261311291227145,9.830501631051156
PC,pyruvate carboxylase,R00344,forward,-4.151976818941307,1.3969257115937708,-4.151976818941307,1.3969257115937708
PC11M,precorrin-4 C11-methyltransferase,R05181,forward,259.62663010445266,173205.0812985372,259.62663010445266,173205.0812985372
PC20M,precorrin-2 C20-methyltransferase,R03948,forward,-12.642623562299832,100000.00009534761,-12.642623562299832,100000.00009534761
PC6AR,precorrin-6A reductase,R05150,forward,41.187436078068515,7.686464968084262,41.187436078068515,7.686464968084262
PC6AS,precorrin-6A synthase,R05219,forward,-419.4859114699803,100000.00011675074,-436.60074900470136,100000.00011675074
PC6YM,"precorrin-6Y C5,15-methyltransferase (decarboxylating)",R05149,forward,-3.3595172653017755,100000.00043206027,-20.47435480002281,100000.00043206027
PCADYOX,"protocatechuate 3,4-dioxygenase",R01631,forward,-296.7700072443186,8.689432637937337,-279.65516970959754,8.689432637937337
PCFO,Butyryl-CoA dehydrogenase,R00924,forward,44.52846498435474,10.68427137670177,44.52846498435474,10.68427137670177
PDE1,"3',5'-cyclic-nucleotide phosphodiesterase",R00191,forward,-41.49512567694384,2.7202916350631288,-41.49512567694384,2.7202916350631288
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",R01234,forward,-38.058426927140346,100000.00036610755,-38.058426927140346,100000.00036610755
PDH,pyruvate dehydrogenase,R00209,forward,-43.7589496602165,7.664589894955946,-43.7589496602165,7.664589894955946
PDH3,Pyruvate dehydrogenase (cytochrome),R03145,forward,-158.45071370504445,10.135862554749682,-175.56555123976548,10.135862554749682
PDHe3hr,Dihydrolipoamide dehydrogenase,R01698,reversible,5.229345142101465,1.246262842658959,5.229345142101465,1.246262842658959
PDX5POi,pyridoxine 5'-phosphate oxidase,R00278,forward,-94.53967314080933,10.566347726889562,-94.53967314080933,10.566347726889562
PEAMNO,Phenethylamine oxidase,R02613,forward,-78.08671133766998,10.631203888558781,-95.20154887239102,10.631203888558781
PENAM,Penicillin amidohydrolase,R04103,reversible,1.7990579873299453,1.086622405798627,-15.315779547391088,1.086622405798627
PEPCK,phosphoenolpyruvate carboxykinase (GTP),R00431,forward,4.381173517456034,7.744259227760151,-12.733664017265,7.744259227760151
PFK,phosphofructokinase,R00756,forward,-14.96254562454692,0.8866293044358426,-14.96254562454692,0.8866293044358426
PFK_2,Phosphofructokinase,R03236,forward,-16.882052380085042,0.8125561381481559,-16.882052380085042,0.8125561381481559
PFK_3,phosphofructokinase (s7p),R01843,forward,-8.21732393621096,7.367102196307088,-8.21732393621096,7.367102196307088
PGAMT,phosphoglucosamine mutase,R02060,reversible,-2.7516888654356535,1.882711843960134,-2.7516888654356535,1.882711843960134
PGCD,phosphoglycerate dehydrogenase,R01513,forward,34.58011686271652,0.6388389798441142,34.58011686271652,0.6388389798441142
PGI,glucose-6-phosphate isomerase,R00771,reversible,2.5251577008466484,0.5967754160874962,2.5251577008466484,0.5967754160874962
PGIA,alpha-D-Glucose 6-phosphate ketol-isomerase,R02740,reversible,-0.02546491806742779,7.349388633599762,-0.02546491806742779,7.349388633599762
PGK,phosphoglycerate kinase,R01512,reversible,18.452979303494203,0.8899823716333797,18.452979303494203,0.8899823716333797
PGL,6-phosphogluconolactonase,R02035,forward,-20.92654394392025,2.628246334647966,-20.92654394392025,2.628246334647966
PGM,phosphoglycerate mutase,R01518,reversible,-4.219084253619712,0.6554195632118891,-4.219084253619712,0.6554195632118891
PGMT,phosphoglucomutase,R08639,reversible,-7.420689998837588,1.0902924161101126,-7.420689998837588,1.0902924161101126
PHACTE,phenylacetyl-CoA thioesterase,R09840,forward,-23.337151415970084,8.955091452480977,-40.45198895069112,8.955091452480977
PHCD,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase,R04444,forward,-192.7288173116718,4.512861476461241,-192.7288173116718,4.512861476461241
PHCHGS,L-1-Pyrroline-3-hydroxy-5-carboxylate spontaneous conversion to L-4-Hydroxyglutamate semialdehyde,R04443,reversible,1.8766745849232223,4.492848371304839,1.8766745849232223,4.492848371304839
PHETA1,phenylalanine transaminase,R00694,reversible,-0.4829370185030797,2.093133529802021,-0.4829370185030797,2.093133529802021
PHETRS,Phenylalanyl-tRNA synthetase,R03660,forward,-431.0048789502677,282842.7125086583,-431.0048789502677,282842.7125086583
PHYCBOXL,L-Phenylalanine carboxy-lyase,R00699,forward,-38.23837453732017,10.788100210944293,-55.3532120720412,10.788100210944293
PMANM,phosphomannomutase,R01818,reversible,-4.330649278806732,1.705930271223141,-4.330649278806732,1.705930271223141
PMDPHT,pyrimidine phosphatase,R07280,forward,-14.082720823986847,0.7327141857603083,-31.19755835870788,0.7327141857603083
PMPK,phosphomethylpyrimidine kinase,R04509,forward,-4.050907463430121,8.271513657252806,-4.050907463430121,8.271513657252806
PNP,Purine-nucleoside phosphorylase,R02294,reversible,15.193972189408825,4.792335480251901,15.193972189408825,4.792335480251901
PNTK,pantothenate kinase,R03018,forward,-7.866379376430814,9.00533204702684,-7.866379376430814,9.00533204702684
PPA,inorganic diphosphatase,R00004,forward,1040.4399571112233,1.6563995770605855,1040.4399571112233,1.6563995770605855
PPAKr,Propionate kinase,R01353,reversible,-32.17844615025683,7.474614002136876,-32.17844615025683,7.474614002136876
PPBNGS,porphobilinogen synthase,R00036,forward,-62.532724243498095,3.519287520454394,-62.532724243498095,3.519287520454394
PPC,phosphoenolpyruvate carboxylase,R00345,forward,-28.303440463477983,7.640872639134253,-28.303440463477983,7.640872639134253
PPCDC,phosphopantothenoylcysteine decarboxylase,R03269,forward,-29.504903937410404,7.506705984644813,-46.61974147213144,7.506705984644813
PPCK,Phosphoenolpyruvate carboxykinase (ATP),R00341,forward,1.9106469658295282,7.639128086053029,-15.204190568891505,7.639128086053029
PPCOAC,propionyl-CoA carboxylase,R01859,forward,-1.868213939618272,5.40077120416899,-1.868213939618272,5.40077120416899
PPDK,"Pyruvate,phosphate dikinase",R00206,forward,19.62460660397437,1.137185762543027,19.62460660397437,1.137185762543027
PPGPPDP,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",R00336,forward,-29.062796509083483,100000.00056885944,-46.17763404380452,100000.00056885944
PPM,phosphopentomutase,R01057,reversible,-11.671269060193936,1.7239947588397952,-11.671269060193936,1.7239947588397952
PPM2,phosphopentomutase 2 (deoxyribose),R02749,reversible,-28.88592156736786,3.6899299094774642,-28.88592156736786,3.6899299094774642
PPNCL2,phosphopantothenate-cysteine ligase,R04231,forward,-44.80576818859413,4.0901212087554955,-44.80576818859413,4.0901212087554955
PPNCL3,(R)-4'-Phosphopantothenate:L-cysteine ligase,R04230,forward,-45.9222798369949,3.380527704337232,-45.9222798369949,3.380527704337232
PPND,prephenate dehydrogenase,R01728,forward,-22.327708941064202,13.657665730896351,-39.442546475785235,13.657665730896351
PPNDH,prephenate dehydratase,R01373,forward,-80.98017469937169,13.750261208965044,-98.09501223409272,13.750261208965044
PPS,"Pyruvate,water dikinase",R00199,forward,3.8429376427725117,1.160613704210959,-13.271899891948522,1.160613704210959
PPTT,trans-pentaprenyltranstransferase,R05613,forward,-72.89902389549036,3.6042258484750276,-72.89902389549036,3.6042258484750276
PPYRDC,phenylpyruvate decarboxylase,R01377,forward,-36.744354368795385,11.073184032138277,-53.85919190351642,11.073184032138277
PRAGSr,phosphoribosylglycinamide synthase,R04144,reversible,-23.10645482961226,1.851552016856323,-23.10645482961226,1.851552016856323
PRAIS,phosphoribosylaminoimidazole synthase,R04208,forward,73.09355670765581,100000.00100173436,55.978719172934774,100000.00100173436
PRAIi,phosphoribosylanthranilate isomerase (irreversible),R03509,forward,-5.845400853909268,1.2076554255723115,-5.845400853909268,1.2076554255723115
PRASCSi,phosphoribosylaminoimidazolesuccinocarboxamide synthase,R04591,forward,-64.2811086085294,7.928289509751028,-64.2811086085294,7.928289509751028
PRDX,Peroxidase (multiple substrates),R00602,forward,-134.6432476900969,11.018399539635606,-117.52841015537587,11.018399539635606
PRFGS,phosphoribosylformylglycinamidine synthase,R04463,forward,-27.734661042964063,100000.00009504709,-44.8494985776851,100000.00009504709
PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (irreversible),R04640,forward,-5.7469529843667715,1.2076554255723115,-5.7469529843667715,1.2076554255723115
PROD2,Proline dehydrogenase,R10507,forward,34.06491636752878,9.846142039838686,34.06491636752878,9.846142039838686
PRPPS,phosphoribosylpyrophosphate synthetase,R01049,reversible,0.35831673763050276,1.7410658756848283,0.35831673763050276,1.7410658756848283
PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,R03460,reversible,-12.758253905928541,1.5597884831338023,-12.758253905928541,1.5597884831338023
PSERT,phosphoserine transaminase,R04173,forward,-11.502031130566365,0.37980104982664364,-11.502031130566365,0.37980104982664364
PSP_L,phosphoserine phosphatase (L-serine),R00582,forward,-10.422293516529209,0.5094576629406891,-27.537131051250242,0.5094576629406891
PSQLDL,"presqualene-diphosphate diphosphate-lyase (reducing, squalene-forming)",R02872,reversible,-19.20531633247424,4.7437529016327655,-36.32015386719527,4.7437529016327655
PTA2,Phosphate acetyltransferase,R00921,forward,17.955006311435454,7.68201539208581,17.955006311435454,7.68201539208581
PTAr,phosphotransacetylase,R00230,reversible,9.817661395976302,1.1081019069008238,9.817661395976302,1.1081019069008238
PTPATi,pantetheine-phosphate adenylyltransferase,R03035,forward,-17.361036071339072,8.809384262692836,-17.361036071339072,8.809384262692836
PTRCTA,Putrescine Transaminase,R01155,forward,2.229079287416539,1.2447296793876472,2.229079287416539,1.2447296793876472
PUNP1,purine-nucleoside phosphorylase (Adenosine),R01561,reversible,8.211142603641974,1.7564740743876723,8.211142603641974,1.7564740743876723
PUNP2,purine-nucleoside phosphorylase (Deoxyadenosine),R02557,reversible,11.283588659304996,3.602379878459719,11.283588659304996,3.602379878459719
PUNP3,purine-nucleoside phosphorylase (Guanosine),R02147,reversible,11.291414068214408,2.3822523036611307,11.291414068214408,2.3822523036611307
PUNP4,purine-nucleoside phosphorylase (Deoxyguanosine),R01969,reversible,15.759869033320228,100000.00040701953,15.759869033320228,100000.00040701953
PUNP5,purine-nucleoside phosphorylase (Inosine),R01863,reversible,9.162567938533897,1.5666560027925893,9.162567938533897,1.5666560027925893
PUNP6,purine-nucleoside phosphorylase (Deoxyinosine),R02748,reversible,9.824523284056568,2.0529795034457985,9.824523284056568,2.0529795034457985
PUNP7,purine-nucleoside phosphorylase (Xanthosine),R02297,reversible,10.894125192281535,3.171172570676423,10.894125192281535,3.171172570676423
PUTA3,L-Glutamate 5-semialdehyde:NAD+ oxidoreductase,R00245,forward,-43.73604760471946,7.228435688741378,-43.73604760471946,7.228435688741378
PYAM5PO,pyridoxamine 5'-phosphate oxidase,R00277,forward,-80.41314331429365,10.631203888558781,-97.52798084901468,10.631203888558781
PYDAMK,pyridoxamine kinase,R02493,forward,-12.677672196339927,8.18886975208944,-12.677672196339927,8.18886975208944
PYDXK,pyridoxal kinase,R00174,forward,-14.039174110482463,8.038584177364298,-14.039174110482463,8.038584177364298
PYDXNK,pyridoxine kinase,R01909,forward,-9.141419137359435,8.111922487456503,-9.141419137359435,8.111922487456503
PYDXOR,pyridoxal reductase;pyridoxine 4-dehydrogenase/pyridoxal reductase,R01708,reversible,28.377448991204673,2.1501196451820843,28.377448991204673,2.1501196451820843
PYK,pyruvate kinase,R00200,forward,-27.680974555369403,0.939773644474952,-27.680974555369403,0.939773644474952
PYNP2r,Uridine phosphorylase,R01876,reversible,0.5169341846495712,1.7453947161831795,0.5169341846495712,1.7453947161831795
PYRS,pyruvate:ferredoxin oxidoreductase;pyruvate ferredoxin oxidoreductase;pyruvate-ferredoxin oxidoreductase;pyruvate synthase,R01196,reversible,-67.5234521343066,10.657692721406592,-67.5234521343066,10.657692721406592
QULNS,quinolinate synthase,R04292,forward,-67.12335830103135,3.972257027810174,-67.12335830103135,3.972257027810174
RAFGH,raffinose galactohydrolase,R01103,forward,0.9798191628501627,4.524842162744917,-16.13501837187087,4.524842162744917
RBFK,riboflavin kinase,R00549,forward,1.6013806968126119,11.4327780942879,1.6013806968126119,11.4327780942879
RBFSa,riboflavin synthase,R04457,forward,76.11551153190396,12.84039131618164,76.11551153190396,12.84039131618164
RBFSb,riboflavin synthase,R00066,forward,-12.129776807690433,16.17019366128812,-29.244614342411467,16.17019366128812
RBK,ribokinase,R01051,forward,-24.98211338619899,1.8419658998316972,-24.98211338619899,1.8419658998316972
RBK_L1,L-ribulokinase (L-ribulose),R02439,forward,-12.297545616600246,2.797376492537106,-12.297545616600246,2.797376492537106
RBP4E,L-ribulose-phosphate 4-epimerase,R05850,reversible,-0.4989458294674023,1.3238138802084625,-0.4989458294674023,1.3238138802084625
REDS1,Malonyl-CoA-ACP transacylase (undecylprodigiosin ACP (redQ)),R01626,reversible,427.466295735127,282842.71248524537,427.466295735127,282842.71248524537
REDS32,Malonyl-CoA-ACP transacylase (undecylprodigiosin ACP (redN)),R01626,reversible,427.466295735127,282842.71248524537,427.466295735127,282842.71248524537
REDS4,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0),R04428,forward,-154.80662963113733,7.579530340300436,-154.80662963113733,7.579530340300436
RMI,L-rhamnose isomerase,R02437,reversible,0.1788279743085468,1.899547004624634,0.1788279743085468,1.899547004624634
RMK,rhamnulokinase,R03014,forward,-2.247208378737014,2.8611825300875857,-2.247208378737014,2.8611825300875857
RMPA,Rhamnulose-1-phosphate aldolase,R02263,reversible,6.407592613655879,3.092797101350978,-10.707244921065154,3.092797101350978
RNDR1,ribonucleoside-diphosphate reductase (ADP),R02017,forward,-44.26485434969729,5.325719303500555,-44.26485434969729,5.325719303500555
RNDR2,ribonucleoside-diphosphate reductase (GDP),R02019,forward,-38.31139119987867,4.912579861010211,-38.31139119987867,4.912579861010211
RNDR3,ribonucleoside-diphosphate reductase (CDP),R02024,forward,-40.29647006845585,4.841680637365992,-40.29647006845585,4.841680637365992
RNDR4,ribonucleoside-diphosphate reductase (UDP),R02018,forward,-39.46264077036514,9.155629711032146,-39.46264077036514,9.155629711032146
RPE,ribulose 5-phosphate 3-epimerase,R01529,reversible,-3.3700013050472535,1.1648469300716529,-3.3700013050472535,1.1648469300716529
RPI,ribose-5-phosphate isomerase,R01056,reversible,1.9337365395031156,1.163205784951493,1.9337365395031156,1.163205784951493
RZ5PP,alpha-ribazole 5-phosphate phosphatase,R04594,forward,-14.355315508539604,0.7327141857603083,-31.470153043260638,0.7327141857603083
S6PGB,6-phospho-beta-glucosidase,R05134,forward,38.76468697057591,2.947431276972771,21.649849435854875,2.947431276972771
SADT,ATP:sulfate adenylyltransferase,R00529,reversible,47.41043731955972,2.9356116410613153,47.41043731955972,2.9356116410613153
SALOR,Salicylate 1-monooxygenase,R00818,forward,-444.3929220371292,10.813561085199145,-444.3929220371292,10.813561085199145
SAMP1MET,uroporphyrin-III methyltransferase,R07238,forward,28.05733619112806,141421.35756115473,28.05733619112806,141421.35756115473
SBP_1,Phosphoric-monoester hydrolases,R01845,forward,-18.175469561437694,7.376050491514649,-35.29030709615873,7.376050491514649
SBTD_D2,D-sorbitol dehydrogenase;L-sorbitol dehydrogenase,R00875,reversible,12.151079284125956,1.2744559094298393,12.151079284125956,1.2744559094298393
SDPDS,succinyl-diaminopimelate desuccinylase,R02734,forward,7.977486882904373,4.059761492535054,-9.13735065181666,4.059761492535054
SDPTA,succinyldiaminopimelate transaminase,R04475,reversible,0.7679922095676375,2.9601378257038853,0.7679922095676375,2.9601378257038853
SEPHCHCS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,R08165,reversible,20.442101470618468,13.3090542965808,20.442101470618468,13.3090542965808
SERAT,Serine O-acetyltransferase,R00586,reversible,-6.72528804153626,3.3644666429929933,-6.72528804153626,3.3644666429929933
SERD_L,L-serine deaminase,R00220,forward,-28.660975699954065,1.3303692412104864,-45.7758132346751,1.3303692412104864
SERTRS,Seryl-tRNA synthetase,R03662,forward,46.154603847288854,282842.7124818078,46.154603847288854,282842.7124818078
SHCHCS3,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",R08166,reversible,-129.36268394779978,3.8474758086201417,-146.4775214825208,3.8474758086201417
SHK3Dr,shikimate dehydrogenase,R02413,reversible,-80.12418694575854,8.018056280986563,-80.12418694575854,8.018056280986563
SHKK,shikimate kinase,R02412,forward,-5.24309209803755,8.20540393429602,-5.24309209803755,8.20540393429602
SHSL1,O-succinylhomoserine lyase (L-cysteine),R03260,forward,-60.179190958350205,4.439800410954866,-60.179190958350205,4.439800410954866
SHSL2,O-succinylhomoserine lyase (H2S),R01288,forward,-56.239858808428664,8.563020502469035,-56.239858808428664,8.563020502469035
SHSL4r,O-succinylhomoserine lyase (elimination),R00999,forward,-58.11101719422098,8.404552897915828,-92.34069226366304,8.404552897915828
SORB6PP,sorbitol-6-phosphatase;sorbitol-6-phosphate phosphatase,R02866,forward,-8.201619913542515,2.0864619725010733,-25.31645744826355,2.0864619725010733
SPMS,spermidine synthase,R01920,forward,18.13013463922698,100000.00019946886,18.13013463922698,100000.00019946886
SPRMS,spermine synthase,R02869,forward,16.921596507214076,100000.00019946886,16.921596507214076,100000.00019946886
SQLCYC1,squalene mutase (cyclizing),R07322,reversible,-359.8599999999997,400000.0013903931,-359.8599999999997,400000.0013903931
SQLCYC2,squalene mutase (cyclizing),R07323,reversible,-364.4899999999998,400000.00139931677,-364.4899999999998,400000.00139931677
SSALx,Succinate-semialdehyde dehydrogenase (NAD(P)+),R00713,forward,-32.922392572662375,2.4825583868697874,-32.922392572662375,2.4825583868697874
SSALy,succinate-semialdehyde dehydrogenase (NADP),R00714,forward,-31.93304041033855,2.492505069737143,-31.93304041033855,2.492505069737143
STACHGALACT,Alpha-galactosidase,R03634,forward,-0.9901886075736002,2.8300388118239126,-18.105026142294633,2.8300388118239126
SUCBZL,o-succinylbenzoate-CoA ligase,R04030,forward,-13.07353174846395,7.696510740007196,-13.07353174846395,7.696510740007196
SUCBZS,o-succinylbenzoate synthase,R04031,forward,-12.70164769926322,6.090557172594125,-12.70164769926322,6.090557172594125
SUCOAS,succinyl-CoA synthetase (ADP-forming),R00405,reversible,-1.8468670265574474,1.4819742572715642,-1.8468670265574474,1.4819742572715642
SUCR,sucrose hydrolyzing enzyme,R00801,forward,-24.842272070716064,2.2819971365392027,-41.9571096054371,2.2819971365392027
SULR_syn,Hydrogen-sulfide:ferredoxin oxidoreductase,R00859,reversible,-341.02210795321247,12.976416192356902,-341.02210795321247,12.976416192356902
SULRi,sulfite reductase (NADPH2),R00858,forward,316.26825331679845,10.590229039642386,316.26825331679845,10.590229039642386
TALA,transaldolase,R08575,reversible,-0.7254997260088203,1.6210577467394351,-0.7254997260088203,1.6210577467394351
TALAb,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,R01827,reversible,3.1545002739906067,7.300343718125564,3.1545002739906067,7.300343718125564
TAUDO,Taurine dioxygenase,R05320,forward,-176.67686380948572,70710.67938361524,-193.79170134420676,70710.67938361524
TDP,nucleoside triphosphate phosphohydrolase,R00615,forward,-23.062656573744828,100000.00048452317,-40.177494108465865,100000.00048452317
TDPDRE,"dTDP-4-dehydrorhamnose 3,5-epimerase",R06514,forward,-12.339999999942165,8.930247695628498,-12.339999999942165,8.930247695628498
TDPDRR,dTDP-4-dehydrorhamnose reductase,R02777,forward,-7.310686168693792,1.3749174665577524,-7.310686168693792,1.3749174665577524
TDPGDH,"dTDPglucose 4,6-dehydratase",R06513,forward,-46.191859628293514,3.5670990219902943,-46.191859628293514,3.5670990219902943
TGBPA,Tagatose-bisphosphate aldolase,R01069,reversible,17.84364980872124,7.192416052332391,0.7288122740002052,7.192416052332391
THCHDH,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase",R08603,reversible,-52.667472070721516,100000.00013679524,-52.667472070721516,100000.00013679524
THDPS,tetrahydrodipicolinate succinylase,R04365,forward,20.19155319818347,9.780281942351982,20.19155319818347,9.780281942351982
THFAT,Tetrahydrofolate aminomethyltransferase,R02300,forward,69.88653352031469,100000.00112910956,69.88653352031469,100000.00112910956
THFGLUS,tetrahydrofolate synthase,R00942,forward,-27.52810968551148,100000.00055819246,-27.52810968551148,100000.00055819246
THRA2i,L-allo-Threonine Aldolase,R06171,forward,-2.493112963878275,7.176967354103602,-19.60795049859931,7.176967354103602
THRAi,Threonine aldolase,R00751,forward,9.887048416723616,2.457449163371091,-7.227789117997418,2.457449163371091
THRD,L-threonine dehydrogenase,R01465,forward,31.444798313361275,7.385440152668496,31.444798313361275,7.385440152668496
THRD_L,L-threonine deaminase,R00996,forward,-24.787881802273375,4.308765630545226,-41.90271933699441,4.308765630545226
THRPDC,threonine-phosphate decarboxylase,R06530,forward,-27.288320858942768,7.506705984644813,-44.4031583936638,7.506705984644813
THRS,threonine synthase,R01466,forward,-28.26170356685887,7.516819169622811,-45.3765411015799,7.516819169622811
THRTRS,Threonyl-tRNA synthetase,R03663,forward,-27.675566763862207,282842.71248974313,-27.675566763862207,282842.71248974313
TKT1,transketolase,R01641,reversible,-3.795449261937165,2.161326696756829,-3.795449261937165,2.161326696756829
TKT2,transketolase,R01067,reversible,-9.98849605166356,2.0868208090573925,-9.98849605166356,2.0868208090573925
TKT2h,beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,R01830,reversible,6.108496051663906,7.40450954726943,6.108496051663906,7.40450954726943
TMDK1,thymidine kinase (ATP:thymidine),R01567,forward,-14.655472155782377,3.0352877823294797,-14.655472155782377,3.0352877823294797
TMDPP,thymidine phosphorylase,R01570,reversible,4.350360763997969,4.662569756678648,4.350360763997969,4.662569756678648
TMK,thiamine kinase,R02134,forward,-5.091138052875067,100000.00048651137,-5.091138052875067,100000.00048651137
TMPK,thiamine-phosphate kinase,R00617,forward,-3.3301369239036376,100000.00048031683,-3.3301369239036376,100000.00048031683
TMPPP,thiamine-phosphate diphosphorylase,R03223,forward,-5.079842302533507,4.7843588003489845,-5.079842302533507,4.7843588003489845
TOLOR,Toluene dioxygenase,R03559,forward,-379.7798941324352,9.588796765908844,-362.66505659771417,9.588796765908844
TPI,triose-phosphate isomerase,R01015,reversible,5.476414708789889,0.7531163572878151,5.476414708789889,0.7531163572878151
TRDR,thioredoxin reductase (NADPH),R02016,forward,-12.177809492015285,3.6963883539155695,-12.177809492015285,3.6963883539155695
TRE6PH,trehalose-6-phosphate hydrolase,R00837,forward,-9.700591413285025,2.238853585078943,-26.81542894800606,2.238853585078943
TRE6PP,trehalose-phosphatase,R02778,forward,-7.170907612839528,2.272924963262278,-24.28574514756056,2.272924963262278
TRE6PS,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",R00836,forward,-15.169180783251477,2.413772730433621,-15.169180783251477,2.413772730433621
TRPO2,"L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",R00678,forward,-322.64598331085085,11.859727744318326,-305.53114577612985,11.859727744318326
TRPS1,tryptophan synthase (indoleglycerol phosphate),R02722,forward,-30.53005658749396,3.2861879485639665,-30.53005658749396,3.2861879485639665
TRPS2,tryptophan synthase (indole),R00674,forward,-49.75904997145091,1.825358968038951,-32.64421243672987,1.825358968038951
TRPS3,tryptophan synthase (indoleglycerol phosphate),R02340,forward,19.228993383956833,3.3158153571591527,2.1141558492358,3.3158153571591527
TRSARr,tartronate semialdehyde reductase,R01745,reversible,-33.27341546080618,1.778373366517128,-33.27341546080618,1.778373366517128
TYRTA,tyrosine transaminase,R00734,reversible,0.008085360639938699,2.0931335298020164,0.008085360639938699,2.0931335298020164
TYRTRS,tyrosyl-tRNA synthetase,R02918,forward,-267.4031259541225,282842.71250879543,-267.4031259541225,282842.71250879543
UAAGDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",R02788,forward,-24.138411049884937,3.2021810564262423,-24.138411049884937,3.2021810564262423
UACMAMO,UDP-N-acetyl-D-mannosamine oxidoreductase,R03317,forward,-81.178900193185,1.1773710886494728,-81.178900193185,1.1773710886494728
UAG2E,UDP-N-acetylglucosamine 2-epimerase,R00420,reversible,0.03000000000020009,9.18800227463351,0.03000000000020009,9.18800227463351
UAGCVT,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,R00660,forward,-12.26479858734092,9.393311309564139,-12.26479858734092,9.393311309564139
UAGDP,UDP-N-acetylglucosamine diphosphorylase,R00416,forward,-3.5394846673343636,8.223857744595099,-3.5394846673343636,8.223857744595099
UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,R05032,forward,-13.660203240097871,4.160608124229277,-13.660203240097871,4.160608124229277
UAMAGS,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,R02783,forward,-26.77218510715329,2.827149504224082,-26.77218510715329,2.827149504224082
UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,R03193,forward,-26.373054910155133,1.793433152972574,-26.373054910155133,1.793433152972574
UAPGR,UDP-N-acetylenolpyruvoylglucosamine reductase,R03192,forward,-61.75092250978014,1.0666454401388796,-61.75092250978014,1.0666454401388796
UDCPDP,undecaprenyl-diphosphatase,R05627,forward,-26.807930218777983,0.8238911771103209,-43.922767753499016,0.8238911771103209
UDCPDPS,Undecaprenyl diphosphate synthase,R06447,forward,2994.275346432666,16.30900155017042,2994.275346432666,16.30900155017042
UDPG4E,UDPglucose 4-epimerase,R00291,reversible,2.940000341382074,0.8401140199503065,2.940000341382074,0.8401140199503065
UDPGD,UDPglucose 6-dehydrogenase,R00286,forward,-77.03098439322684,2.4548385239994444,-77.03098439322684,2.4548385239994444
